ID_Transacao;Data_Transacao;Nome_Cliente;CPF;Valor_Transacao;Tipo_Transacao;Banco_Origem;Banco_Destino;Moeda;Status_Transacao;IP_Origem;Localizacao;Canal_Transacao
TX-677;quarta-feira, 8 de maio de 2024;Ana Lívia Azevedo;48867127519;31654.67;Pix;Banco do Brasil;C@ix@ Econômic@;Real;Cancelado;140.201.79.192;Salvador;internetbanking
TX-678;terça-feira, 22 de outubro de 2024;Dr. Luiz Felipe Teixeira;33424344224;17652.46;Transferência;Itaú;Inter;Real;Aprovdo;99.38.141.67;Bel0 H0riz0nte;internetbanking
TX-679;quinta-feira, 22 de fevereiro de 2024;Manuela Jesus;29286644979;3238.19;TED;Inter;Inter;BRL;Aprovdo;143.65.126.190;Rio de Janeiro;Internet Banking
TX-680;terça-feira, 10 de dezembro de 2024;Sr. Carlos Eduardo da Rocha;70936145921;2594.20;Depósito;BTG Paktual;Inter;eur;Aprovdo;140.121.49.200;Sã0 Paul0;Agência Física
TX-681;segunda-feira, 13 de janeiro de 2025;João Pedro Rodrigues;653.490.064-88;24818.46;Pix;Caixa Ekonômika;Santander;EURO;Cancelada;209246154225;P0rt0 Alegre;agênciafísica
TX-682;quarta-feira, 6 de março de 2024;Renan Novaes;421.591.214-79;17652.46;Transferência;Banco do Brasil;Inter;eur;Aprovdo;57.192.0.17;Rio de Janeiro;Internet Banking
TX-683;sábado, 11 de maio de 2024;Isabella da Cunha;181.721.689-96;19794,7;TED;Inter;Inter;BR$;Cancelada;46.16.234.145;Salvador;Caixa Eletrônico
TX-684;quarta-feira, 29 de janeiro de 2025;R4f43l S4nt0s;069.188.807-13;8896,81;TED;Bradesco;BTG P@ctu@l;eur;Aprovda;151.94.193.13;Rio de Janeiro;Caixa Eletrônico
TX-685;sexta-feira, 28 de junho de 2024;Luiz Fernando Duarte;69061082464;30182.19;TED;Bradesco;Santander;Real;Cancelada;195139235106;Belo Horizonte;caixaeletrônico
TX-686;15/3/24 12:00 AM;Miguel Santos;020.340.036-88;31087,91;Transferência;Caixa Econômica;Inter;EURO;Aprovdo;186.204.75.89;Belo Horizonte;internetbanking
TX-687;31/7/24 12:00 AM;Lorena Oliveira;13817942796;43618.64;TED;Itaú;Inter;USD;Cancelado;167.140.10.159;Rio de Janeiro;Agência Física
TX-688;28/6/24 12:00 AM;Ana Júlia Carvalho;54119817564;39062,72;Boleto;BTG Paktual;Itaú;EURO;Cancelado;143.65.126.190;Belo Horizonte;Agência Física
TX-689;29/3/24 12:00 AM;Sr. P3dr0 d4 M4t4;337.451.791-72;34516.93;Boleto;Caixa Econômica;Itaú;BRL;Cancelada;23.112.58.85;Salvador;Agência Física
TX-690;19/6/24 12:00 AM;Ana Júlia Carvalho;54119817564;4615,03;Pix;Banko do Brasil;Banco do Brasil;USD;Aprovda;151.94.193.13;Rio de Janeiro;agênciafísica
TX-691;7/6/24 12:00 AM;Maria Eduarda Nunes;672.197.308-95;14343,13;DOC;Bradesco;BTG P@ctu@l;Real;Cancelado;156.91.58.100;Belo Horizonte;Agência Física
TX-692;4/9/24 12:00 AM;Vicente Costa;55472565610;14964,78;TED;Santander;Santander;USD;Pndente;27.213.174.49;Salvador;caixaeletrônico
TX-693;21/7/24 12:00 AM;R4f43l S4nt0s;069.188.807-13;22963.92;TED;Caixa Ekonômika;It@ú;USD;Aprovda;78.33.187.186;São Paulo;Caixa Eletrônico
TX-694;9/11/24 12:00 AM;Breno Pinto;53540285406;11785,3;DOC;Bradesko;S@nt@nder;Real;Pndente;140.121.49.200;São Paulo;Caixa Eletrônico
TX-695;31/12/24 12:00 AM;Ana Júlia Carvalho;54119817564;13619.27;Pix;Santander;Bradesco;Usd;Cancelada;174.187.243.46;Salvador;Internet Banking
TX-696;8/2/25 12:00 AM;Dr. Luiz Gust4v0 Lim4;31211524979;34516.93;TED;Banco do Brasil;Inter;USD;Aprovda;147.45.234.99;São Paulo;Caixa Eletrônico
TX-697;14/5/24 12:00 AM;Lorena Oliveira;13817942796;16152.09;Boleto;Caixa Ekonômika;It@ú;Real;Pndente;200.201.2.107;Belo Horizonte;Internet Banking
TX-698;23/1/25 12:00 AM;Kamilly Gonçalves;24419230218;2587,57;Depósito;BTG Paktual;S@nt@nder;EURO;Pndente;149.105.122.24;Salvador;Caixa Eletrônico
TX-699;22/10/24 12:00 AM;Valentina Porto;69650426560;23039.65;DOC;Caixa Ekonômika;Inter;EUR;Cancelado;184.63.182.128;Sã0 Paul0;Agência Física
TX-700;22/2/24 12:00 AM;Miguel Santos;020.340.036-88;36410.78;Transferência;Inter;Santander;eur;Pndente;205.1.56.232;Belo Horizonte;Agência Física
TX-701;10/12/24 12:00 AM;Luiz Fernando Duarte;69061082464;34516.93;Transferência;Caixa Econômica;Br@desco;eur;Pendnte;117255194225;Curitiba;Caixa Eletrônico
TX-702;13/1/25 12:00 AM;L3vi d4 R0ch4;825.015.143-74;6003.12;DOC;Itaú;Itaú;EUR;Aprovada;44.61.49.226;Bel0 H0riz0nte;Agência Física
TX-703;6/3/24 12:00 AM;M4rc3l4 Di4s;156.860.920-77;30182.19;TED;Itaú;Bradesco;EURO;Aprovada;50.107.35.236;Belo Horizonte;Agência Física
TX-704;11/5/24 12:00 AM;Sr. Carlos Eduardo da Rocha;70936145921;45250,75;Pix;Caixa Econômica;S@nt@nder;eur;Pndente;149.105.122.24;Salvador;Caixa Eletrônico
TX-705;29/1/25 12:00 AM;Luiz Miguel Silveira;25094710302;3238.19;Pix;Banco do Brasil;Inter;USD;Pendente;156.91.58.100;Rio de Janeiro;Agência Física
TX-706;28/6/24 12:00 AM;Leandro Araújo;69106604613;34516.93;Boleto;Caixa Ekonômika;Banco do Brasil;USD;Aprovdo;63.18.248.20;Porto Alegre;internetbanking
TX-707;15/3/24 12:00 AM;Miguel Santos;020.340.036-88;3238.19;Depósito;Santander;Inter;USD;Aprovdo;154.196.50.24;Curitiba;internetbanking
TX-708;31/7/24 12:00 AM;Valentina Costela;31278834490;16152.09;DOC;BTG Pactual;Banco do Brasil;USD;Aprovdo;186.204.75.89;Salvad0r;Caixa Eletrônico
TX-709;28/6/24 12:00 AM;Rafaela Gomes;871.846.715-91;19794,7;Depósito;BTG Paktual;Santander;EUR;Aprovada;41.25.20.251;São Paulo;Agência Física
TX-710;29/3/24 12:00 AM;João Felipe Silva;1123173968;1943.60;Boleto;Bradesco;Banco do Brasil;USD;Aprovada;5.21.2.161;P0rt0 Alegre;Caixa Eletrônico
TX-711;19/6/24 12:00 AM;Sophie Dias;3816146275;30182.19;Boleto;Itaú;Caixa Econômica;eur;Pendente;140.201.79.192;Salvador;Agência Física
TX-712;7/6/24 12:00 AM;Breno Pinto;53540285406;1943.60;Depósito;Itaú;S@nt@nder;BRL;Aprovda;181.71.150.136;São Paulo;internetbanking
TX-713;4/9/24 12:00 AM;Ana Júlia Carvalho;54119817564;24818.46;TED;BTG Paktual;S@nt@nder;USD;Cancelada;200.201.2.107;Rio de Janeiro;Agência Física
TX-714;21/7/24 12:00 AM;Sr. P3dr0 d4 M4t4;337.451.791-72;40976,75;Transferência;Inter;Caixa Econômica;USD;Pndente;174.187.243.46;Rio de Janeiro;Agência Física
TX-715;9/11/24 12:00 AM;Maria Castro;427.552.247-91;22963.92;Transferência;Santander;Inter;eur;Pndente;133.217.56.81;Salvador;Internet Banking
TX-716;31/12/24 12:00 AM;Sr. Carlos Eduardo da Rocha;70936145921;38019,67;Depósito;Bradesko;It@ú;EURO;Pendente;181.71.150.136;Salvad0r;Agência Física
TX-717;8/2/25 12:00 AM;Emilly da Luz;175.924.382-83;41317.01;Depósito;Itaú;Banco do Brasil;eur;Aprovdo;133.52.111.176;Salvador;caixaeletrônico
TX-718;14/5/24 12:00 AM;Rafaela Gomes;871.846.715-91;13619.27;Depósito;Santander;Bradesco;EUR;Cancelada;74.83.119.104;Salvador;internetbanking
TX-719;23/1/25 12:00 AM;Valentina Costela;31278834490;2587,57;Pix;Caixa Econômica;Inter;Usd;Aprovdo;147.45.234.99;Curitiba;Agência Física
TX-720;14/10/24 12:00 AM;Renan Novaes;421.591.214-79;12171,55;Boleto;Bradesco;Banco do Brasil;BR$;Cancelado;5.21.2.161;Curitiba;internetbanking
TX-721;10/5/24 12:00 AM;Kamilly Gonçalves;24419230218;19794,7;Pix;Banco do Brasil;Itaú;eur;Pndente;50.107.35.236;Curitiba;Agência Física
TX-722;8/11/24 12:00 AM;Lara Silveira;1454845353;39062,72;Transferência;Caixa Ekonômika;Itaú;eur;Pendente;174.187.243.46;Belo Horizonte;Internet Banking
TX-723;9/11/24 12:00 AM;Sr. P3dr0 d4 M4t4;337.451.791-72;23039.65;Pix;Inter;Inter;EUR;Pendnte;173175245113;São Paulo;Internet Banking
TX-724;31/12/24 12:00 AM;João Felipe Silva;1123173968;3238.19;DOC;Itaú;Caixa Econômica;USD;Cancelado;159241130188;Curitiba;Agência Física
TX-725;8/2/25 12:00 AM;Ana Lívia Azevedo;48867127519;24818.46;Boleto;Itaú;Caixa Econômica;USD;Pndente;151.94.193.13;Porto Alegre;Agência Física
TX-726;14/5/24 12:00 AM;Srt4. Ev3lyn C4mp0s;329.129.447-41;43618.64;TED;Itaú;Inter;Real;Cancelado;133.217.56.81;Salvador;Caixa Eletrônico
TX-727;23/1/25 12:00 AM;Manuela Jesus;29286644979;22171.02;Transferência;Itaú;Itaú;EURO;Cancelada;63.18.248.20;Curitiba;Internet Banking
TX-728;14/10/24 12:00 AM;Rodrigo Dias;44627071180;39591,5;Pix;Banco do Brasil;BTG Pactual;BRL;Aprovdo;149.105.122.24;Curitiba;internetbanking
TX-729;10/5/24 12:00 AM;Dr. Luiz Felipe Teixeira;33424344224;31654.67;Transferência;Caixa Econômica;Santander;USD;Pndente;41.25.20.251;São Paulo;agênciafísica
TX-730;8/11/24 12:00 AM;Maria Eduarda Nunes;672.197.308-95;47531,9;Pix;Banco do Brasil;Inter;BR$;Cancelado;5.21.2.161;Rio de Janeiro;Internet Banking
TX-731;9/8/24 12:00 AM;Vicente Costa;55472565610;14343,13;DOC;Inter;S@nt@nder;BR$;Aprovdo;23.112.58.85;São Paulo;Agência Física
TX-732;10/9/24 12:00 AM;Srt4. Ev3lyn C4mp0s;329.129.447-41;16152.09;Boleto;Bradesco;Inter;BRL;Pndente;145220225216;Belo Horizonte;Agência Física
TX-733;16/5/24 12:00 AM;Lucas Gabriel da Mata;17525186917;32902,16;Transferência;Bradesco;It@ú;EUR;Aprovda;181145218245;Salvador;Agência Física
TX-734;29/12/24 12:00 AM;Luiz Fernando Duarte;69061082464;32068.23;TED;BTG Pactual;Br@desco;EUR;Pndente;143.65.126.190;Salvador;Agência Física
TX-735;16/4/24 12:00 AM;Ana Lívia Azevedo;48867127519;1943.60;Transferência;Itaú;Banco do Brasil;eur;Pndente;118.68.211.2;Salvador;Agência Física
TX-736;26/10/24 12:00 AM;Miguel Santos;020.340.036-88;22963.92;TED;Banko do Brasil;BTG Pactual;Real;Cancelada;184.63.182.128;São Paulo;Internet Banking
TX-737;17/12/24 12:00 AM;Srt4. Ev3lyn C4mp0s;329.129.447-41;4615,03;TED;Itaú;C@ix@ Econômic@;USD;Aprovdo;57.192.0.17;Curitiba;caixaeletrônico
TX-738;27/9/24 12:00 AM;Srt4. Ev3lyn C4mp0s;329.129.447-41;34516.93;Depósito;Santander;Santander;eur;Cancelada;98.70.105.37;São Paulo;Agência Física
TX-739;12/11/24 12:00 AM;J0ã0 P3dr0 M3nd3s;76102989340;39591,5;Transferência;Bradesco;S@nt@nder;EUR;Pendnte;149.105.122.24;Curitiba;Internet Banking
TX-740;13/1/25 12:00 AM;Sr. P3dr0 d4 M4t4;337.451.791-72;2587,57;Depósito;Itaú;Caixa Econômica;Real;Pendnte;133.52.111.176;Salvad0r;Agência Física
TX-741;5/5/24 12:00 AM;Valentina Porto;69650426560;32902,16;TED;BTG Paktual;BTG Pactual;eur;Aprovda;195139235106;P0rt0 Alegre;Agência Física
TX-742;9/7/24 12:00 AM;Renan Novaes;421.591.214-79;19794,7;Boleto;BTG Paktual;Inter;Real;Aprovda;74.83.119.104;Salvador;Agência Física
TX-743;18/7/24 12:00 AM;João Pedro Rodrigues;653.490.064-88;12171,55;Pix;Santander;BTG P@ctu@l;BR$;Aprovdo;155.16.190.57;Curitiba;agênciafísica
TX-744;24/7/24 12:00 AM;R4f43l S4nt0s;069.188.807-13;31654.67;TED;Bradesco;Itaú;Real;Cancelado;145220225216;Belo Horizonte;Agência Física
TX-745;27/12/24 12:00 AM;Lucas Gabriel da Mata;17525186917;12171,55;Pix;Bradesco;Bradesco;Real;Cancelado;117255194225;Salvador;Caixa Eletrônico
TX-746;6/2/25 12:00 AM;Lorena Oliveira;13817942796;13619.27;DOC;Itaú;Caixa Econômica;eur;Pndente;174.187.243.46;Curitiba;Agência Física
TX-747;15/3/24 12:00 AM;Luiz Miguel Silveira;25094710302;30197.47;Transferência;Itaú;Banco do Brasil;BR$;Pendnte;167.140.10.159;Salvador;Agência Física
TX-748;27/10/24 12:00 AM;Ana Lívia Azevedo;48867127519;16152.09;TED;BTG Pactual;Santander;BR$;Aprovdo;46.16.234.145;Salvador;Caixa Eletrônico
TX-749;9/8/24 12:00 AM;Yuri Carvalho;764.832.459-20;39062,72;Boleto;Caixa Econômica;Inter;BR$;Aprovdo;181.71.150.136;Belo Horizonte;Caixa Eletrônico
TX-750;1/4/24 12:00 AM;Breno Pinto;53540285406;39985.66;DOC;Santander;Santander;Real;Cancelado;143.65.126.190;Salvador;Agência Física
TX-751;14/12/24 12:00 AM;Bryan Duarte;50764955250;44296.21;Transferência;Bradesko;BTG P@ctu@l;Real;Pndente;74.83.119.104;Rio de Janeiro;Internet Banking
TX-752;10/11/24 12:00 AM;Calebe Carvalho;095.404.041-30;19794,7;Pix;Itaú;Inter;BRL;Aprovda;200.201.2.107;Curitiba;Agência Física
TX-753;5/4/24 12:00 AM;Luiz Fernando Duarte;69061082464;49149.56;DOC;Inter;It@ú;Real;Aprovdo;46.16.234.145;Bel0 H0riz0nte;Agência Física
TX-754;5/3/24 12:00 AM;Maria Castro;427.552.247-91;11435.93;Boleto;Itaú;BTG P@ctu@l;Real;Pendnte;76.114.44.81;Salvador;internetbanking
TX-755;8/5/24 12:00 AM;Lorena Oliveira;13817942796;3238.19;Depósito;Caixa Econômica;Inter;EUR;Pendente;43.82.222.136;Belo Horizonte;agênciafísica
TX-756;22/10/24 12:00 AM;Dr. Luiz Felipe Teixeira;33424344224;20623.38;DOC;Inter;BTG P@ctu@l;Usd;Pndente;5.21.2.161;Bel0 H0riz0nte;Caixa Eletrônico
TX-757;22/2/24 12:00 AM;Nathan Jesus;910.085.188-13;2587,57;TED;Santander;Inter;USD;Cancelado;67.175.74.74;Rio de Janeiro;Caixa Eletrônico
TX-758;10/12/24 12:00 AM;Kamilly Gonçalves;24419230218;34516.93;Boleto;Itaú;Caixa Econômica;Usd;Cancelado;149.105.122.24;P0rt0 Alegre;Internet Banking
TX-759;13/1/25 12:00 AM;Bryan Almeida;947.959.409-14;1943.60;Boleto;Caixa Econômica;Caixa Econômica;EURO;Aprovdo;133.217.56.81;Salvad0r;Internet Banking
TX-760;6/3/24 12:00 AM;Bryan Duarte;50764955250;19794,7;DOC;Banko do Brasil;Santander;USD;Aprovda;27.213.174.49;Rio de Janeiro;Internet Banking
TX-761;11/5/24 12:00 AM;João Pedro Rodrigues;653.490.064-88;8896,81;Transferência;Banco do Brasil;It@ú;Real;Cancelada;89165229118;São Paulo;Agência Física
TX-762;29/1/25 12:00 AM;Srt4. Ev3lyn C4mp0s;329.129.447-41;45250,75;TED;Inter;S@nt@nder;EUR;Aprovda;28.146.72.243;P0rt0 Alegre;caixaeletrônico
TX-763;28/6/24 12:00 AM;Leandro Araújo;69106604613;2594.20;Transferência;Itaú;It@ú;Real;Cancelado;184.63.182.128;Sã0 Paul0;Internet Banking
TX-764;15/3/24 12:00 AM;Rodrigo Dias;44627071180;11435.93;Transferência;Itaú;Itaú;eur;Pndente;68.124.51.34;Salvador;Agência Física
TX-765;31/7/24 12:00 AM;Lucas Gabriel da Mata;17525186917;13619.27;Transferência;Caixa Econômica;Inter;Real;Aprovdo;43.82.222.136;Curitiba;internetbanking
TX-766;28/6/24 12:00 AM;Lucas Gabriel da Mata;17525186917;43618.64;Depósito;Banko do Brasil;Caixa Econômica;BRL;Cancelado;145220225216;Sã0 Paul0;internetbanking
TX-767;29/3/24 12:00 AM;Renan Novaes;421.591.214-79;22963.92;Transferência;Caixa Econômica;Banco do Brasil;EUR;Aprovda;67.175.74.74;Rio de Janeiro;Agência Física
TX-768;19/6/24 12:00 AM;Rafaela Gomes;871.846.715-91;39591,5;TED;Itaú;BTG P@ctu@l;EURO;Pendente;181145218245;Rio de Janeiro;Internet Banking
TX-769;7/6/24 12:00 AM;João Pedro Rodrigues;653.490.064-88;39591,5;Boleto;Bradesco;Banco do Brasil;BR$;Pendente;154.196.50.24;Salvador;Agência Física
TX-770;4/9/24 12:00 AM;Vicente Costa;55472565610;30054,77;TED;Itaú;Caixa Econômica;Real;Cancelado;159241130188;Porto Alegre;Agência Física
TX-771;21/7/24 12:00 AM;Gustavo Henrique Freitas;490.130.071-86;39591,5;Pix;Caixa Econômica;Caixa Econômica;BR$;Pendnte;184.63.182.128;Rio de Janeiro;Internet Banking
TX-772;9/11/24 12:00 AM;Maria Castro;427.552.247-91;30197.47;Transferência;Banco do Brasil;Inter;Usd;Pendnte;133.52.111.176;Curitiba;caixaeletrônico
TX-773;31/12/24 12:00 AM;Luiz Miguel Silveira;25094710302;40976,75;Pix;Itaú;Inter;Real;Pndente;145220225216;São Paulo;caixaeletrônico
TX-774;8/2/25 12:00 AM;Valentina Porto;69650426560;31654.67;Depósito;Banco do Brasil;Santander;BRL;Aprovda;86213210207;Rio de Janeiro;Internet Banking
TX-775;14/5/24 12:00 AM;Rodrigo Dias;44627071180;43912,81;Transferência;Banco do Brasil;It@ú;EURO;Aprovda;74.83.119.104;Sã0 Paul0;Agência Física
TX-776;23/1/25 12:00 AM;Nathan Jesus;910.085.188-13;2594.20;Boleto;Caixa Ekonômika;Caixa Econômica;EUR;Aprovdo;78.33.187.186;Belo Horizonte;Caixa Eletrônico
TX-777;19/6/24 12:00 AM;João Felipe Silva;1123173968;22171.02;Depósito;Itaú;Bradesco;Real;Cancelada;205.1.56.232;Curitiba;internetbanking
TX-778;10/11/24 12:00 AM;Yasmin Oliveira;239.620.763-26;13619.27;Depósito;Itaú;Santander;USD;Aprovdo;133.217.56.81;Salvador;Caixa Eletrônico
TX-779;9/7/24 12:00 AM;Rafaela Gomes;871.846.715-91;2587,57;Pix;Bradesko;Banco do Brasil;BRL;Aprovada;143.65.126.190;Porto Alegre;Agência Física
TX-780;28/6/24 12:00 AM;Breno Pinto;53540285406;36410.78;TED;Santander;Caixa Econômica;Real;Pendente;68.124.51.34;Salvador;caixaeletrônico
TX-781;21/7/24 12:00 AM;Luiz Felipe Barros;441.300.936-01;32068.23;DOC;Caixa Ekonômika;Inter;Real;Cancelada;27.213.174.49;São Paulo;Agência Física
TX-782;7/6/24 12:00 AM;Renan Novaes;421.591.214-79;11785,3;Transferência;Bradesco;Santander;USD;Cancelada;143.65.126.190;Belo Horizonte;Agência Física
TX-783;5/4/24 12:00 AM;Gustavo Henrique Freitas;490.130.071-86;11785,3;TED;Caixa Econômica;Santander;BRL;Aprovada;154.196.50.24;P0rt0 Alegre;Internet Banking
TX-784;16/4/24 12:00 AM;Breno Pinto;53540285406;11785,3;DOC;Banco do Brasil;Santander;USD;Aprovdo;181145218245;Salvador;Agência Física
TX-785;5/4/24 12:00 AM;Rodrigo Dias;44627071180;13619.27;Pix;Caixa Econômica;Inter;BRL;Cancelado;28.146.72.243;Rio de Janeiro;Agência Física
TX-786;9/8/24 12:00 AM;Breno Pinto;53540285406;24818.46;Transferência;Bradesco;BTG P@ctu@l;BRL;Cancelada;140.201.79.192;Rio de Janeiro;Caixa Eletrônico
TX-787;14/5/24 12:00 AM;Srt4. Ev3lyn C4mp0s;329.129.447-41;1943.60;Depósito;Banco do Brasil;Santander;EURO;Aprovdo;63.18.248.20;Sã0 Paul0;Internet Banking
TX-788;1/4/24 12:00 AM;Luiz Fernando Duarte;69061082464;23039.65;Pix;Inter;Caixa Econômica;EUR;Pendnte;167.140.10.159;Curitiba;Agência Física
TX-789;8/2/25 12:00 AM;Calebe Carvalho;095.404.041-30;38019,67;DOC;Itaú;BTG Pactual;BRL;Pendente;200.201.2.107;Rio de Janeiro;Agência Física
TX-790;13/1/25 12:00 AM;Valentina Costela;31278834490;3238.19;Boleto;Bradesco;Itaú;EUR;Pendente;155.16.190.57;Salvador;Internet Banking
TX-791;7/6/24 12:00 AM;Kamilly Gonçalves;24419230218;30054,77;TED;Itaú;S@nt@nder;Real;Aprovda;133.52.111.176;São Paulo;caixaeletrônico
TX-792;6/2/25 12:00 AM;João Felipe Silva;1123173968;31654.67;TED;Inter;It@ú;BR$;Aprovada;184.63.182.128;São Paulo;Internet Banking
TX-793;1/4/24 12:00 AM;Vicente Costa;55472565610;10899.35;TED;Bradesco;Inter;Real;Aprovada;147.45.234.99;Salvador;Internet Banking
TX-794;16/4/24 12:00 AM;Breno Pinto;53540285406;44296.21;Depósito;Bradesko;Caixa Econômica;EUR;Cancelada;151.94.193.13;Salvad0r;Internet Banking
TX-795;27/9/24 12:00 AM;Rodrigo Dias;44627071180;14964,78;Boleto;Caixa Ekonômika;Inter;Real;Aprovada;161.67.139.215;São Paulo;Agência Física
TX-796;5/4/24 12:00 AM;J0ã0 Guilh3rm3 C0st3l4;84842762368;16995.53;Boleto;Itaú;S@nt@nder;BRL;Cancelada;159241130188;Rio de Janeiro;internetbanking
TX-797;6/3/24 12:00 AM;Maysa Castro;90570852729;39062,72;Boleto;Banco do Brasil;Santander;BRL;Pndente;146103227115;Rio de Janeiro;internetbanking
TX-798;28/6/24 12:00 AM;João Felipe Silva;1123173968;7942.05;TED;BTG Paktual;Bradesco;Real;Aprovdo;205.1.56.232;P0rt0 Alegre;Caixa Eletrônico
TX-799;28/6/24 12:00 AM;Luiz Felipe Barros;441.300.936-01;14343,13;Transferência;Caixa Econômica;Inter;eur;Aprovdo;173175245113;Sã0 Paul0;Agência Física
TX-800;29/1/25 12:00 AM;Luiz Miguel Silveira;25094710302;47056,64;Pix;Inter;Inter;BRL;Cancelado;67.175.74.74;Salvador;internetbanking
TX-801;22/10/24 12:00 AM;André N0gu3ir4;502.653.269-39;49149.56;TED;Santander;It@ú;BR$;Pendente;156.91.58.100;Rio de Janeiro;Internet Banking
TX-802;16/4/24 12:00 AM;Renan Novaes;421.591.214-79;2594.20;Pix;Bradesco;Santander;EUR;Pndente;89165229118;Salvador;internetbanking
TX-803;21/7/24 12:00 AM;Ana Júlia Carvalho;54119817564;43618.64;Pix;Itaú;Caixa Econômica;BR$;Aprovdo;159241130188;Belo Horizonte;Internet Banking
TX-804;12/11/24 12:00 AM;Breno Pinto;53540285406;43912,81;DOC;BTG Paktual;It@ú;eur;Aprovda;57.126.87.244;São Paulo;Agência Física
TX-805;5/4/24 12:00 AM;Breno Pinto;53540285406;24818.46;Boleto;Caixa Ekonômika;It@ú;BR$;Aprovada;133.52.111.176;Sã0 Paul0;Internet Banking
TX-806;16/5/24 12:00 AM;Bryan Duarte;50764955250;7942.05;Pix;BTG Paktual;S@nt@nder;BRL;Aprovda;159241130188;Rio de Janeiro;Agência Física
TX-807;7/6/24 12:00 AM;Nathan Jesus;910.085.188-13;7942.05;Pix;Bradesco;Itaú;EURO;Aprovdo;99.38.141.67;Porto Alegre;Agência Física
TX-808;9/7/24 12:00 AM;Yuri Carvalho;764.832.459-20;14343,13;Pix;Itaú;B@nco do Br@sil;eur;Aprovada;140.121.49.200;Belo Horizonte;agênciafísica
TX-809;15/3/24 12:00 AM;Breno Pinto;53540285406;3914.56;TED;Santander;Inter;EUR;Aprovda;86213210207;P0rt0 Alegre;Caixa Eletrônico
TX-810;12/11/24 12:00 AM;Leandro Araújo;69106604613;12122,38;Transferência;Banco do Brasil;BTG P@ctu@l;BRL;Aprovda;205.1.56.232;Porto Alegre;Agência Física
TX-811;1/4/24 12:00 AM;Bryan Almeida;947.959.409-14;11785,3;TED;Bradesco;Caixa Econômica;USD;Aprovdo;118.68.211.2;Rio de Janeiro;Internet Banking
TX-812;5/3/24 12:00 AM;Leandro Araújo;69106604613;1943.60;Depósito;Santander;Itaú;BRL;Aprovdo;74.83.119.104;Salvador;Agência Física
TX-813;9/7/24 12:00 AM;Srta. Brenda Nunes;76972982739;32902,16;TED;Santander;Inter;eur;Cancelado;181145218245;São Paulo;Caixa Eletrônico
TX-814;10/9/24 12:00 AM;Dr. Luiz Felipe Teixeira;33424344224;11656,75;Transferência;Inter;Caixa Econômica;USD;Aprovdo;67.175.74.74;Bel0 H0riz0nte;Agência Física
TX-815;9/8/24 12:00 AM;Cecília Costela;39014903719;39062,72;Depósito;Bradesco;Br@desco;USD;Cancelada;67.175.74.74;Porto Alegre;caixaeletrônico
TX-816;8/2/25 12:00 AM;Maysa Castro;90570852729;32068.23;Pix;Inter;Bradesco;BR$;Cancelada;78.33.187.186;Bel0 H0riz0nte;caixaeletrônico
TX-817;9/8/24 12:00 AM;J0ã0 P3dr0 M3nd3s;76102989340;44296.21;Pix;Itaú;Caixa Econômica;eur;Pendnte;143.65.126.190;Curitiba;Agência Física
TX-818;27/10/24 12:00 AM;Emilly da Luz;175.924.382-83;30182.19;Depósito;Itaú;Caixa Econômica;BRL;Cancelada;149.105.122.24;São Paulo;Agência Física
TX-819;9/8/24 12:00 AM;Rodrigo Dias;44627071180;30054,77;DOC;Banco do Brasil;Santander;BRL;Pendente;151.94.193.13;P0rt0 Alegre;Internet Banking
TX-820;21/7/24 12:00 AM;Ana Júlia Carvalho;54119817564;23039.65;Transferência;Inter;Itaú;Real;Pendente;143.65.126.190;Porto Alegre;agênciafísica
TX-821;26/10/24 12:00 AM;Vicente Costa;55472565610;22171.02;TED;Itaú;S@nt@nder;Real;Aprovada;50.107.35.236;Rio de Janeiro;Internet Banking
TX-822;9/8/24 12:00 AM;Agatha Lopes;705.068.735-01;11435.93;Transferência;Santander;Bradesco;USD;Aprovdo;195139235106;Sã0 Paul0;Agência Física
TX-823;17/12/24 12:00 AM;M4rc3l4 Di4s;156.860.920-77;13619.27;Transferência;BTG Paktual;Banco do Brasil;BR$;Pndente;181145218245;Rio de Janeiro;caixaeletrônico
TX-824;26/10/24 12:00 AM;Maria Castro;427.552.247-91;2594.20;TED;BTG Paktual;It@ú;EURO;Aprovdo;143.65.126.190;Rio de Janeiro;Agência Física
TX-825;16/4/24 12:00 AM;D4vi Lucc4 d4 C0st4;42222188635;22171.02;Transferência;Inter;Inter;BRL;Pendnte;138.13.1.100;Belo Horizonte;Internet Banking
TX-826;10/11/24 12:00 AM;Lara Silveira;1454845353;39062,72;Depósito;Bradesco;C@ix@ Econômic@;BRL;Aprovda;98.70.105.37;Curitiba;Agência Física
TX-827;5/5/24 12:00 AM;João Felipe Silva;1123173968;34516.93;TED;Itaú;Bradesco;BRL;Pendente;181145218245;Salvador;Caixa Eletrônico
TX-828;9/11/24 12:00 AM;M4rc3l4 Di4s;156.860.920-77;4615,03;Depósito;Itaú;S@nt@nder;EUR;Cancelada;156.91.58.100;Rio de Janeiro;internetbanking
TX-829;15/3/24 12:00 AM;Isabella da Cunha;181.721.689-96;4615,03;Transferência;Itaú;Banco do Brasil;eur;Cancelada;76.114.44.81;Belo Horizonte;Agência Física
TX-830;5/5/24 12:00 AM;M4rc3l4 Di4s;156.860.920-77;24818.46;Pix;Inter;BTG Pactual;BR$;Pendente;133.52.111.176;Curitiba;Agência Física
